record_date,link,record_details,publication_date,school_id
23 April 2015,https://files.ofsted.gov.uk/v1/file/2479537,Full inspection: Good,19 May 2015,21_101280
15 July 2013,https://files.ofsted.gov.uk/v1/file/2261149,Monitoring visit,05 September 2013,21_101280
02 May 2013,https://files.ofsted.gov.uk/v1/file/2223557,Full inspection: Requires Improvement,03 June 2013,21_101280
30 June 2010,https://files.ofsted.gov.uk/v1/file/975711,Interim assessment,22 July 2010,21_101280
12 June 2007,https://files.ofsted.gov.uk/v1/file/829251,Full inspection: Outstanding,28 June 2007,21_101280
31 January 2002,https://files.ofsted.gov.uk/v1/file/774131,Full inspection,09 May 2002,21_101280
18 May 2022,https://files.ofsted.gov.uk/v1/file/50187947,School inspection,08 July 2022,21_101281
03 May 2017,https://files.ofsted.gov.uk/v1/file/2688887,Full inspection: Good,26 May 2017,21_101281
31 January 2012,https://files.ofsted.gov.uk/v1/file/1913737,Full inspection: Good,27 February 2012,21_101281
30 June 2010,https://files.ofsted.gov.uk/v1/file/975713,Interim assessment,22 July 2010,21_101281
11 July 2007,https://files.ofsted.gov.uk/v1/file/829255,Full inspection: Good,07 September 2007,21_101281
20 June 2001,https://files.ofsted.gov.uk/v1/file/769213,Full inspection,05 October 2001,21_101281
12 July 2023,https://files.ofsted.gov.uk/v1/file/50229198,School inspection,26 September 2023,21_101282
17 April 2018,https://files.ofsted.gov.uk/v1/file/2771319,Short inspection,03 May 2018,21_101282
08 January 2014,https://files.ofsted.gov.uk/v1/file/2331793,Full inspection: Good,26 February 2014,21_101282
09 January 2012,https://files.ofsted.gov.uk/v1/file/1928007,Interim assessment,20 March 2012,21_101282
27 January 2009,https://files.ofsted.gov.uk/v1/file/916675,Full inspection: Good,25 February 2009,21_101282
06 December 2005,https://files.ofsted.gov.uk/v1/file/804653,Full inspection: Good,02 February 2006,21_101282
20 March 2000,https://files.ofsted.gov.uk/v1/file/764389,Full inspection,22 June 2000,21_101282
28 February 2023,https://files.ofsted.gov.uk/v1/file/50214846,School inspection,27 April 2023,21_101283
06 December 2016,https://files.ofsted.gov.uk/v1/file/2637243,Full inspection: Outstanding,20 January 2017,21_101283
14 March 2012,https://files.ofsted.gov.uk/v1/file/1952481,Full inspection: Good,18 April 2012,21_101283
28 September 2010,https://files.ofsted.gov.uk/v1/file/1442517,Curriculum and development visit,29 November 2010,21_101283
15 October 2008,https://files.ofsted.gov.uk/v1/file/876641,Full inspection: Satisfactory,22 November 2008,21_101283
04 July 2005,https://files.ofsted.gov.uk/v1/file/797861,Full inspection,15 September 2005,21_101283
04 May 2023,https://files.ofsted.gov.uk/v1/file/50222088,School inspection,03 July 2023,21_101285
19 September 2017,https://files.ofsted.gov.uk/v1/file/2729481,Full inspection: Good,10 October 2017,21_101285
29 April 2016,https://files.ofsted.gov.uk/v1/file/2569546,Monitoring visit,20 May 2016,21_101285
22 September 2015,https://files.ofsted.gov.uk/v1/file/2563607,Full inspection: Requires Improvement,27 October 2015,21_101285
13 November 2012,https://files.ofsted.gov.uk/v1/file/2144315,Full inspection: Good,05 December 2012,21_101285
07 January 2011,https://files.ofsted.gov.uk/v1/file/1559789,Interim assessment,09 May 2011,21_101285
12 February 2008,https://files.ofsted.gov.uk/v1/file/876645,Full inspection: Good,06 March 2008,21_101285
09 November 2005,https://files.ofsted.gov.uk/v1/file/826531,Full inspection: Good,29 March 2006,21_101285
19 July 2005,https://files.ofsted.gov.uk/v1/file/803675,Inspection,07 October 2006,21_101285
04 May 2004,https://files.ofsted.gov.uk/v1/file/789803,Full inspection,10 September 2004,21_101285
06 March 2024,https://files.ofsted.gov.uk/v1/file/50246340,School inspection,08 May 2024,21_101286
20 November 2018,https://files.ofsted.gov.uk/v1/file/50044708,Full inspection: Good,17 December 2018,21_101286
21 November 2011,https://files.ofsted.gov.uk/v1/file/1986907,Full inspection: Outstanding,12 December 2011,21_101286
18 June 2009,https://files.ofsted.gov.uk/v1/file/916679,Full inspection: Good,09 July 2009,21_101286
11 January 2006,https://files.ofsted.gov.uk/v1/file/804657,Full inspection: Good,06 February 2006,21_101286
07 February 2000,https://files.ofsted.gov.uk/v1/file/766691,Full inspection,12 May 2000,21_101286
13 December 2023,https://files.ofsted.gov.uk/v1/file/50238569,School inspection: Outstanding,29 January 2024,21_101289
24 April 2018,https://files.ofsted.gov.uk/v1/file/2774753,Short inspection,21 May 2018,21_101289
27 February 2014,https://files.ofsted.gov.uk/v1/file/2350753,Full inspection: Good,24 March 2014,21_101289
14 May 2012,https://files.ofsted.gov.uk/v1/file/2016205,Full inspection: Satisfactory,12 June 2012,21_101289
25 June 2009,https://files.ofsted.gov.uk/v1/file/916683,Full inspection: Good,17 July 2009,21_101289
12 June 2006,https://files.ofsted.gov.uk/v1/file/804661,Full inspection: Good,30 June 2006,21_101289
01 November 1999,https://files.ofsted.gov.uk/v1/file/759617,Full inspection,12 May 2000,21_101289
24 April 2024,https://files.ofsted.gov.uk/v1/file/50249539,School inspection: Good,13 June 2024,21_101290
30 January 2013,https://files.ofsted.gov.uk/v1/file/2184573,Full inspection: Outstanding,28 February 2013,21_101290
07 January 2011,https://files.ofsted.gov.uk/v1/file/1564453,Interim assessment,12 May 2011,21_101290
27 March 2008,https://files.ofsted.gov.uk/v1/file/876649,Full inspection: Good,28 April 2008,21_101290
12 November 2001,https://files.ofsted.gov.uk/v1/file/768749,Full inspection,27 February 2002,21_101290
17 October 2023,https://files.ofsted.gov.uk/v1/file/50234150,School inspection: Good,29 November 2023,21_101293
13 September 2011,https://files.ofsted.gov.uk/v1/file/1980427,Full inspection: Outstanding,05 October 2011,21_101293
10 February 2009,https://files.ofsted.gov.uk/v1/file/916687,Full inspection: Good,09 March 2009,21_101293
17 May 2006,https://files.ofsted.gov.uk/v1/file/804665,Full inspection: Good,12 June 2006,21_101293
31 October 2000,https://files.ofsted.gov.uk/v1/file/778097,Full inspection,07 February 2001,21_101293
05 July 2022,https://files.ofsted.gov.uk/v1/file/50195318,School inspection: Good,03 October 2022,21_101294
16 October 2018,https://files.ofsted.gov.uk/v1/file/50039924,Full inspection: Requires Improvement,22 November 2018,21_101294
18 April 2018,https://files.ofsted.gov.uk/v1/file/2777575,Short inspection,06 June 2018,21_101294
11 June 2014,https://files.ofsted.gov.uk/v1/file/2400384,Full inspection: Good,02 July 2014,21_101294
15 March 2011,https://files.ofsted.gov.uk/v1/file/1969133,Full inspection: Good,06 April 2011,21_101294
10 July 2008,https://files.ofsted.gov.uk/v1/file/876653,Full inspection: Good,05 September 2008,21_101294
22 January 2007,https://files.ofsted.gov.uk/v1/file/864405,Curriculum and development visit,08 June 2007,21_101294
22 March 2004,https://files.ofsted.gov.uk/v1/file/790659,Full inspection,17 June 2004,21_101294
22 November 2023,https://files.ofsted.gov.uk/v1/file/50237970,School inspection: Good,22 January 2024,21_101295
26 February 2009,https://files.ofsted.gov.uk/v1/file/916691,Full inspection: Outstanding,17 March 2009,21_101295
11 March 2008,https://files.ofsted.gov.uk/v1/file/914843,Curriculum and development visit,18 April 2008,21_101295
11 May 2006,https://files.ofsted.gov.uk/v1/file/804669,Full inspection: Good,05 June 2006,21_101295
12 June 2000,https://files.ofsted.gov.uk/v1/file/763277,Full inspection,15 September 2000,21_101295
07 March 2023,https://files.ofsted.gov.uk/v1/file/50216032,School inspection: Good,09 May 2023,21_101296
29 January 2009,https://files.ofsted.gov.uk/v1/file/916695,Full inspection: Outstanding,25 February 2009,21_101296
22 June 2006,https://files.ofsted.gov.uk/v1/file/804673,Full inspection: Good,14 July 2006,21_101296
22 May 2000,https://files.ofsted.gov.uk/v1/file/766905,Full inspection,15 September 2000,21_101296
16 October 2019,https://files.ofsted.gov.uk/v1/file/50126940,School inspection,21 November 2019,21_101298
08 March 2016,https://files.ofsted.gov.uk/v1/file/2554834,Full inspection: Good,31 March 2016,21_101298
28 March 2014,https://files.ofsted.gov.uk/v1/file/2373293,Interim assessment,06 May 2014,21_101298
11 July 2011,https://files.ofsted.gov.uk/v1/file/1979741,Full inspection: Good,12 September 2011,21_101298
18 June 2008,https://files.ofsted.gov.uk/v1/file/876661,Full inspection: Good,07 July 2008,21_101298
07 June 2004,https://files.ofsted.gov.uk/v1/file/793259,Full inspection,10 September 2004,21_101298
28 February 2023,https://files.ofsted.gov.uk/v1/file/50215279,School inspection: Requires Improvement,28 April 2023,21_101299
29 January 2020,https://files.ofsted.gov.uk/v1/file/50148104,School inspection,05 March 2020,21_101299
08 June 2016,https://files.ofsted.gov.uk/v1/file/2580143,Full inspection: Good,04 July 2016,21_101299
26 February 2014,https://files.ofsted.gov.uk/v1/file/2349997,Full inspection: Requires Improvement,21 March 2014,21_101299
03 December 2012,https://files.ofsted.gov.uk/v1/file/2148719,Monitoring visit,13 December 2012,21_101299
25 September 2012,https://files.ofsted.gov.uk/v1/file/2084047,Full inspection: Requires Improvement,18 October 2012,21_101299
11 January 2011,https://files.ofsted.gov.uk/v1/file/1963921,Full inspection: Satisfactory,02 February 2011,21_101299
13 January 2009,https://files.ofsted.gov.uk/v1/file/943641,Curriculum and development visit,13 March 2009,21_101299
25 June 2008,https://files.ofsted.gov.uk/v1/file/876665,Full inspection: Satisfactory,11 July 2008,21_101299
12 January 2004,https://files.ofsted.gov.uk/v1/file/792833,Full inspection,10 June 2004,21_101299
08 February 2023,https://files.ofsted.gov.uk/v1/file/50212048,School inspection: Good,23 March 2023,21_101301
24 September 2019,https://files.ofsted.gov.uk/v1/file/50121841,School inspection: Requires Improvement,04 November 2019,21_101301
08 March 2016,https://files.ofsted.gov.uk/v1/file/2558382,Full inspection: Good,11 April 2016,21_101301
18 March 2015,https://files.ofsted.gov.uk/v1/file/2472942,Monitoring visit,22 April 2015,21_101301
17 January 2014,https://files.ofsted.gov.uk/v1/file/2323379,Monitoring visit,07 February 2014,21_101301
08 October 2013,https://files.ofsted.gov.uk/v1/file/2283741,Full inspection: Requires Improvement,06 November 2013,21_101301
15 January 2013,https://files.ofsted.gov.uk/v1/file/2165007,Interim assessment,29 January 2013,21_101301
07 October 2009,https://files.ofsted.gov.uk/v1/file/946457,Full inspection: Good,29 October 2009,21_101301
09 May 2007,https://files.ofsted.gov.uk/v1/file/829267,Full inspection: Good,25 May 2007,21_101301
05 March 2001,https://files.ofsted.gov.uk/v1/file/764131,Full inspection,21 June 2001,21_101301
13 December 2023,https://files.ofsted.gov.uk/v1/file/50238380,School inspection: Outstanding,25 January 2024,21_101304
10 November 2010,https://files.ofsted.gov.uk/v1/file/1959987,Full inspection: Outstanding,02 December 2010,21_101304
12 October 2006,https://files.ofsted.gov.uk/v1/file/829271,Full inspection: Satisfactory,06 November 2006,21_101304
02 July 2001,https://files.ofsted.gov.uk/v1/file/769457,Full inspection,05 October 2001,21_101304
25 May 2022,https://files.ofsted.gov.uk/v1/file/50188913,School inspection: Outstanding,19 July 2022,21_101309
05 March 2019,https://files.ofsted.gov.uk/v1/file/50067371,Short inspection,01 April 2019,21_101309
26 November 2014,https://files.ofsted.gov.uk/v1/file/2441256,Full inspection: Good,18 December 2014,21_101309
15 January 2013,https://files.ofsted.gov.uk/v1/file/2165011,Interim assessment,29 January 2013,21_101309
01 July 2010,https://files.ofsted.gov.uk/v1/file/946461,Full inspection: Good,23 July 2010,21_101309
25 March 2008,https://files.ofsted.gov.uk/v1/file/912565,Full inspection: Satisfactory,25 April 2008,21_101309
06 November 2007,https://files.ofsted.gov.uk/v1/file/908611,Monitoring visit,22 November 2007,21_101309
19 June 2007,https://files.ofsted.gov.uk/v1/file/864911,Monitoring visit,09 July 2007,21_101309
21 February 2007,https://files.ofsted.gov.uk/v1/file/863989,Monitoring visit,12 March 2007,21_101309
18 October 2006,https://files.ofsted.gov.uk/v1/file/829275,Full inspection: Inadequate,14 December 2006,21_101309
23 September 2002,https://files.ofsted.gov.uk/v1/file/781017,Full inspection,14 January 2003,21_101309
28 June 2022,https://files.ofsted.gov.uk/v1/file/50193577,School inspection,21 September 2022,21_101311
17 January 2017,https://files.ofsted.gov.uk/v1/file/2654021,Short inspection,27 February 2017,21_101311
28 November 2011,https://files.ofsted.gov.uk/v1/file/1987903,Full inspection: Good,03 January 2012,21_101311
12 March 2009,https://files.ofsted.gov.uk/v1/file/916699,Full inspection: Good,02 April 2009,21_101311
04 May 2006,https://files.ofsted.gov.uk/v1/file/804677,Full inspection: Satisfactory,24 May 2006,21_101311
07 July 2004,https://files.ofsted.gov.uk/v1/file/802015,Inspection,15 December 2005,21_101311
13 June 2023,https://files.ofsted.gov.uk/v1/file/50224860,School inspection: Good,28 July 2023,21_101312
24 May 2017,https://files.ofsted.gov.uk/v1/file/2696629,Short inspection,15 June 2017,21_101312
23 April 2012,https://files.ofsted.gov.uk/v1/file/2002113,Full inspection: Good,11 May 2012,21_101312
08 December 2009,https://files.ofsted.gov.uk/v1/file/974401,Curriculum and development visit,13 January 2010,21_101312
02 December 2008,https://files.ofsted.gov.uk/v1/file/916703,Full inspection: Good,06 January 2009,21_101312
29 November 2005,https://files.ofsted.gov.uk/v1/file/804681,Full inspection: Good,31 January 2006,21_101312
11 October 1999,https://files.ofsted.gov.uk/v1/file/761309,Full inspection,12 May 2000,21_101312
13 June 2023,https://files.ofsted.gov.uk/v1/file/50224806,School inspection,28 July 2023,21_101313
26 April 2018,https://files.ofsted.gov.uk/v1/file/2774781,Short inspection,21 May 2018,21_101313
28 January 2014,https://files.ofsted.gov.uk/v1/file/2331853,Full inspection: Good,26 February 2014,21_101313
20 March 2012,https://files.ofsted.gov.uk/v1/file/1958637,Full inspection: Satisfactory,19 April 2012,21_101313
02 December 2008,https://files.ofsted.gov.uk/v1/file/876669,Full inspection: Satisfactory,06 January 2009,21_101313
01 November 2004,https://files.ofsted.gov.uk/v1/file/799025,Full inspection,13 January 2005,21_101313
13 July 2022,https://files.ofsted.gov.uk/v1/file/50195349,School inspection,03 October 2022,21_101314
24 January 2017,https://files.ofsted.gov.uk/v1/file/2655153,Short inspection,01 March 2017,21_101314
28 November 2011,https://files.ofsted.gov.uk/v1/file/1987623,Full inspection: Good,16 December 2011,21_101314
30 June 2010,https://files.ofsted.gov.uk/v1/file/975715,Interim assessment,22 July 2010,21_101314
01 November 2006,https://files.ofsted.gov.uk/v1/file/829279,Full inspection: Good,23 November 2006,21_101314
03 February 2003,https://files.ofsted.gov.uk/v1/file/781019,Full inspection,29 April 2003,21_101314
11 June 2019,https://files.ofsted.gov.uk/v1/file/50089647,Full inspection: Good,02 July 2019,21_101315
24 January 2017,https://files.ofsted.gov.uk/v1/file/2678257,Full inspection: Requires Improvement,25 April 2017,21_101315
07 March 2012,https://files.ofsted.gov.uk/v1/file/1937771,Full inspection: Good,27 March 2012,21_101315
30 June 2010,https://files.ofsted.gov.uk/v1/file/975717,Interim assessment,22 July 2010,21_101315
07 November 2006,https://files.ofsted.gov.uk/v1/file/829283,Full inspection: Good,23 November 2006,21_101315
11 February 2003,https://files.ofsted.gov.uk/v1/file/781021,Full inspection,14 May 2003,21_101315
04 October 2022,https://files.ofsted.gov.uk/v1/file/50200396,School inspection: Good,28 November 2022,21_101316
20 October 2020,https://files.ofsted.gov.uk/v1/file/50156814,Monitoring visit,25 November 2020,21_101316
27 March 2019,https://files.ofsted.gov.uk/v1/file/50074581,Short inspection,02 May 2019,21_101316
13 May 2015,https://files.ofsted.gov.uk/v1/file/2484016,Full inspection: Good,08 June 2015,21_101316
15 January 2013,https://files.ofsted.gov.uk/v1/file/2165015,Interim assessment,29 January 2013,21_101316
